CAM.x	participantCAM.x	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
2142	skdeco2_2142	31109	privacy concerns	-2	NA		1374	204	NA	NA	NA	NA	2142	skdeco2_2142	30917	31070	6	1	0	NA	NA
2142	skdeco2_2142	31105	social unrest	-2	NA		1478	461	NA	NA	NA	NA	2142	skdeco2_2142	30910	31100	6	1	1	NA	NA
2142	skdeco2_2142	31100	unequal society	-3	NA		1089	357	NA	NA	NA	NA	2142	skdeco2_2142	30983	30965	6	0	0	NA	NA
2142	skdeco2_2142	31100	unequal society	-3	NA		1089	357	NA	NA	NA	NA	2142	skdeco2_2142	30919	31070	6	1	0	NA	NA
2142	skdeco2_2142	31070	forced use by bosses	-2	NA		1291	299	NA	NA	NA	NA	2142	skdeco2_2142	30921	31034	6	1	0	NA	NA
2142	skdeco2_2142	31034	overuse	-2	NA		1211	172	NA	NA	NA	NA	2142	skdeco2_2142	30931	31003	6	1	0	NA	NA
2142	skdeco2_2142	31017	unnatural sleep patters	-2	NA		1015	22	NA	NA	NA	NA	2142	skdeco2_2142	30905	30995	6	1	0	NA	NA
2142	skdeco2_2142	31003	unknown side effects	-2	NA		1220	66	NA	NA	NA	NA	2142	skdeco2_2142	30927	31034	6	1	1	NA	NA
2142	skdeco2_2142	31003	unknown side effects	-2	NA		1220	66	NA	NA	NA	NA	2142	skdeco2_2142	30912	30995	6	1	0	NA	NA
2142	skdeco2_2142	30995	unnatural	-3	NA	18:07:00	953	181	NA	NA	NA	NA	2142	skdeco2_2142	30978	30965	6	0	0	NA	NA
2142	skdeco2_2142	31232	more quality free time	1	NA		671.9375	241.71875	NA	NA	NA	NA	2142	skdeco2_2142	31117	31250	6	1	1	NA	NA
2142	skdeco2_2142	31109	privacy concerns	-2	NA		1374	204	NA	NA	NA	NA	2142	skdeco2_2142	30920	31120	6	1	1	NA	NA
2142	skdeco2_2142	31100	unequal society	-3	NA		1089	357	NA	NA	NA	NA	2142	skdeco2_2142	30910	31105	6	1	1	NA	NA
2177	slnyse2_2177	31631	Concentration	3	NA	NA	234	30	NA	NA	NA	NA	2177	slnyse2_2177	31568	31616	6	1	0	NA	NA
2177	slnyse2_2177	31631	Concentration	3	NA	NA	234	30	NA	NA	NA	NA	2177	slnyse2_2177	31553	31614	6	1	0	NA	NA
2177	slnyse2_2177	31631	Concentration	3	NA	NA	234	30	NA	NA	NA	NA	2177	slnyse2_2177	31550	31630	6	0	0	NA	NA
2177	slnyse2_2177	31630	Individuality	-3	NA	NA	691	30	NA	NA	NA	NA	2177	slnyse2_2177	31563	31624	6	1	0	NA	NA
2177	slnyse2_2177	31630	Individuality	-3	NA	NA	691	30	NA	NA	NA	NA	2177	slnyse2_2177	31559	31614	6	0	0	NA	NA
2177	slnyse2_2177	31628	Self Control	-2	NA	NA	145.8	349	NA	NA	NA	NA	2177	slnyse2_2177	31555	31614	6	0	0	NA	NA
2177	slnyse2_2177	31624	Health	1	NA	NA	660	158	NA	NA	NA	NA	2177	slnyse2_2177	31566	31616	6	1	0	NA	NA
2177	slnyse2_2177	31624	Health	1	NA	NA	660	158	NA	NA	NA	NA	2177	slnyse2_2177	31564	31618	6	1	0	NA	NA
2177	slnyse2_2177	31624	Health	1	NA	NA	660	158	NA	NA	NA	NA	2177	slnyse2_2177	31561	31614	6	1	0	NA	NA
2177	slnyse2_2177	31618	Sleep Deprivation	3	NA	NA	599	477	NA	NA	NA	NA	2177	slnyse2_2177	31567	31616	6	1	0	NA	NA
2177	slnyse2_2177	31616	Ability	2	NA	NA	332	458	NA	NA	NA	NA	2177	slnyse2_2177	31557	31614	6	1	0	NA	NA
2192	smkijo2_2192	31863	Betterment of work force and economy	2	having the chip efficiently working sleep schedules of the working masses would better the economy as a more uniformed workforce would be efficient	12:10:48	513	429	NA	NA	NA	NA	2192	smkijo2_2192	33422	31865	6	1	0	NA	NA
2192	smkijo2_2192	31863	Betterment of work force and economy	2	having the chip efficiently working sleep schedules of the working masses would better the economy as a more uniformed workforce would be efficient	12:10:48	513	429	NA	NA	NA	NA	2192	smkijo2_2192	31814	31856	6	1	0	NA	NA
2192	smkijo2_2192	31862	Moral and decision effects	10	The chip could help this due to better sleep but could also have unknown effects on this negatively too. It has been noted there is concerns on the chip effecting troops' decisions in military action, leading to unecessary or excess violence.	14:22:58	1151	412	NA	NA	NA	NA	2192	smkijo2_2192	31821	31859	6	1	0	NA	NA
2192	smkijo2_2192	31862	Moral and decision effects	10	The chip could help this due to better sleep but could also have unknown effects on this negatively too. It has been noted there is concerns on the chip effecting troops' decisions in military action, leading to unecessary or excess violence.	14:22:58	1151	412	NA	NA	NA	NA	2192	smkijo2_2192	31809	31855	6	1	0	NA	NA
2192	smkijo2_2192	34583	Technological Implant	0	The technological implant is the topic for discussion today. The sub-topic below help divide topics as such about the implant.	14:24:01	601	20	NA	NA	NA	NA	2192	smkijo2_2192	33384	31857	6	1	0	NA	NA
2192	smkijo2_2192	34583	Technological Implant	0	The technological implant is the topic for discussion today. The sub-topic below help divide topics as such about the implant.	14:24:01	601	20	NA	NA	NA	NA	2192	smkijo2_2192	33383	31856	6	1	0	NA	NA
2192	smkijo2_2192	34583	Technological Implant	0	The technological implant is the topic for discussion today. The sub-topic below help divide topics as such about the implant.	14:24:01	601	20	NA	NA	NA	NA	2192	smkijo2_2192	33382	31855	6	1	0	NA	NA
2192	smkijo2_2192	31869	Technological breach/hackers/biotech medical warfare	-3	hackers could hack the chip and commence biotech medical warfare	12:08:46	441	326	NA	NA	NA	NA	2192	smkijo2_2192	31820	31867	6	1	0	NA	NA
2192	smkijo2_2192	31869	Technological breach/hackers/biotech medical warfare	-3	hackers could hack the chip and commence biotech medical warfare	12:08:46	441	326	NA	NA	NA	NA	2192	smkijo2_2192	31815	31856	6	1	0	NA	NA
2192	smkijo2_2192	31868	Bypass of human rights	-2	Having an implant in you that controls autonomy bypasses some human rights	14:22:04	335	516	NA	NA	NA	NA	2192	smkijo2_2192	31818	31867	6	1	0	NA	NA
2192	smkijo2_2192	31868	Bypass of human rights	-2	Having an implant in you that controls autonomy bypasses some human rights	14:22:04	335	516	NA	NA	NA	NA	2192	smkijo2_2192	31816	31856	6	1	0	NA	NA
2192	smkijo2_2192	31867	Lack of bodily autonomy	-3	the chip overtakes bodily control and lacks a person of their bodily autonomy	12:09:25	239	287	NA	NA	NA	NA	2192	smkijo2_2192	31817	31857	6	1	0	NA	NA
2192	smkijo2_2192	31866	Personal anxiety condition	-2	personally my anxiety cannot handle huge changes such as a chip implant	12:09:41	20	280	NA	NA	NA	NA	2192	smkijo2_2192	33424	31867	6	1	0	NA	NA
2192	smkijo2_2192	31866	Personal anxiety condition	-2	personally my anxiety cannot handle huge changes such as a chip implant	12:09:41	20	280	NA	NA	NA	NA	2192	smkijo2_2192	31819	31857	6	1	0	NA	NA
2192	smkijo2_2192	31865	Feeling of togetherness	2	Having the implant impliment a good routine and structure to numerous people could lead to a feeling of togetherness in having the implant and discussion about the implant could boost morale amongst populations and groups.	14:25:27	709	330	NA	NA	NA	NA	2192	smkijo2_2192	31825	31864	6	0	0	NA	NA
2192	smkijo2_2192	31865	Feeling of togetherness	2	Having the implant impliment a good routine and structure to numerous people could lead to a feeling of togetherness in having the implant and discussion about the implant could boost morale amongst populations and groups.	14:25:27	709	330	NA	NA	NA	NA	2192	smkijo2_2192	31811	31856	6	1	0	NA	NA
2192	smkijo2_2192	31864	Have and have-not classism	-2	having the chip and not having the chip could cause a divide and othering that isn't good for society	12:11:32	661	503	NA	NA	NA	NA	2192	smkijo2_2192	31812	31856	6	1	0	NA	NA
2192	smkijo2_2192	31861	Mental Health Effects	10	The chip could help this due to better sleep but could also have unknown effects on this negatively too.	12:12:35	1163	285	NA	NA	NA	NA	2192	smkijo2_2192	31823	31859	6	1	0	NA	NA
2192	smkijo2_2192	31861	Mental Health Effects	10	The chip could help this due to better sleep but could also have unknown effects on this negatively too.	12:12:35	1163	285	NA	NA	NA	NA	2192	smkijo2_2192	31808	31855	6	1	0	NA	NA
2192	smkijo2_2192	31860	Cognitive Effect	10	The chip could help this due to better sleep but could also have unknown effects on this negatively too.	12:12:37	1177	145	NA	NA	NA	NA	2192	smkijo2_2192	31824	31859	6	1	0	NA	NA
2192	smkijo2_2192	31860	Cognitive Effect	10	The chip could help this due to better sleep but could also have unknown effects on this negatively too.	12:12:37	1177	145	NA	NA	NA	NA	2192	smkijo2_2192	31807	31855	6	1	0	NA	NA
2192	smkijo2_2192	31859	Military use	10	military use of the chip can have benefits but also huge risk	14:22:18	894	418	NA	NA	NA	NA	2192	smkijo2_2192	33423	31862	6	1	0	NA	NA
2192	smkijo2_2192	31859	Military use	10	military use of the chip can have benefits but also huge risk	14:22:18	894	418	NA	NA	NA	NA	2192	smkijo2_2192	31822	31858	6	1	0	NA	NA
2192	smkijo2_2192	31859	Military use	10	military use of the chip can have benefits but also huge risk	14:22:18	894	418	NA	NA	NA	NA	2192	smkijo2_2192	31813	31856	6	1	0	NA	NA
2192	smkijo2_2192	31858	Effective R&R periods	2	Effective rest periods are beneficial to most people and systems. the chip can help support a healthier and more effective rest period	14:23:29	1127	544	NA	NA	NA	NA	2192	smkijo2_2192	31810	31855	6	1	0	NA	NA
2192	smkijo2_2192	31857	Personal reasonings	10	Personal Reasonings is the first sub-topic of discussion and bring both pros and cons into the field of the tech implant from my personal perspectives as an individual.	14:18:29	96	144	NA	NA	NA	NA	2192	smkijo2_2192	33431	31868	6	0	0	NA	NA
2192	smkijo2_2192	31857	Personal reasonings	10	Personal Reasonings is the first sub-topic of discussion and bring both pros and cons into the field of the tech implant from my personal perspectives as an individual.	14:18:29	96	144	NA	NA	NA	NA	2192	smkijo2_2192	33429	31866	6	0	0	NA	NA
2192	smkijo2_2192	31857	Personal reasonings	10	Personal Reasonings is the first sub-topic of discussion and bring both pros and cons into the field of the tech implant from my personal perspectives as an individual.	14:18:29	96	144	NA	NA	NA	NA	2192	smkijo2_2192	33428	31867	6	0	0	NA	NA
2122	sutoje2_2122	32002	Could Create Social Difference	-1	Having the technology might be interpreted as a status symbol, or as a personal weakness that one needs technology to function at a higher level. Some jobs might start to require the technology, which would limit opportunities for those who refuse to install the new technology.	20:20:40	25	343.957	NA	NA	NA	NA	2122	sutoje2_2122	31955	32000	6	0	0	NA	NA
2122	sutoje2_2122	32002	Could Create Social Difference	-1	Having the technology might be interpreted as a status symbol, or as a personal weakness that one needs technology to function at a higher level. Some jobs might start to require the technology, which would limit opportunities for those who refuse to install the new technology.	20:20:40	25	343.957	NA	NA	NA	NA	2122	sutoje2_2122	31942	32001	6	1	0	NA	NA
2122	sutoje2_2122	32002	Could Create Social Difference	-1	Having the technology might be interpreted as a status symbol, or as a personal weakness that one needs technology to function at a higher level. Some jobs might start to require the technology, which would limit opportunities for those who refuse to install the new technology.	20:20:40	25	343.957	NA	NA	NA	NA	2122	sutoje2_2122	31941	30639	6	1	0	NA	NA
2122	sutoje2_2122	32001	Unknown Impact on Society 	0	It is unknown what will happen if this new form technology is implemented and used by members of society. 	20:16:58	370.98	502.04	NA	NA	NA	NA	2122	sutoje2_2122	31952	30665	6	1	0	NA	NA
2122	sutoje2_2122	32001	Unknown Impact on Society 	0	It is unknown what will happen if this new form technology is implemented and used by members of society. 	20:16:58	370.98	502.04	NA	NA	NA	NA	2122	sutoje2_2122	31944	30707	6	1	0	NA	NA
2122	sutoje2_2122	32001	Unknown Impact on Society 	0	It is unknown what will happen if this new form technology is implemented and used by members of society. 	20:16:58	370.98	502.04	NA	NA	NA	NA	2122	sutoje2_2122	31943	32000	6	1	0	NA	NA
2122	sutoje2_2122	32001	Unknown Impact on Society 	0	It is unknown what will happen if this new form technology is implemented and used by members of society. 	20:16:58	370.98	502.04	NA	NA	NA	NA	2122	sutoje2_2122	31936	30639	6	1	0	NA	NA
2122	sutoje2_2122	32000	Impact on Society 	1	A more alert and rested society means a more productive society where less mistakes are made.	20:09:20	303.946	361.949	NA	NA	NA	NA	2122	sutoje2_2122	31956	30665	6	0	0	NA	NA
2122	sutoje2_2122	32000	Impact on Society 	1	A more alert and rested society means a more productive society where less mistakes are made.	20:09:20	303.946	361.949	NA	NA	NA	NA	2122	sutoje2_2122	31954	30707	6	0	0	NA	NA
2122	sutoje2_2122	32000	Impact on Society 	1	A more alert and rested society means a more productive society where less mistakes are made.	20:09:20	303.946	361.949	NA	NA	NA	NA	2122	sutoje2_2122	31951	30953	6	1	0	NA	NA
2122	sutoje2_2122	32000	Impact on Society 	1	A more alert and rested society means a more productive society where less mistakes are made.	20:09:20	303.946	361.949	NA	NA	NA	NA	2122	sutoje2_2122	31950	31995	6	1	0	NA	NA
2122	sutoje2_2122	32000	Impact on Society 	1	A more alert and rested society means a more productive society where less mistakes are made.	20:09:20	303.946	361.949	NA	NA	NA	NA	2122	sutoje2_2122	31949	30903	6	1	0	NA	NA
2122	sutoje2_2122	32000	Impact on Society 	1	A more alert and rested society means a more productive society where less mistakes are made.	20:09:20	303.946	361.949	NA	NA	NA	NA	2122	sutoje2_2122	31948	31999	6	1	0	NA	NA
2122	sutoje2_2122	32000	Impact on Society 	1	A more alert and rested society means a more productive society where less mistakes are made.	20:09:20	303.946	361.949	NA	NA	NA	NA	2122	sutoje2_2122	31931	30639	6	1	0	NA	NA
2122	sutoje2_2122	31999	Environmental Impact	1	Unlike medications, the technology is unpackaged once. There is no excess packaging that goes to waste when used by the consumer/user. There would be less medication manufacturing and the waste that comes from production, and waste obtaining and shipping raw materials and the final product. 	20:04:51	355	36.9659	NA	NA	NA	NA	2122	sutoje2_2122	31946	30953	6	1	0	NA	NA
2122	sutoje2_2122	31999	Environmental Impact	1	Unlike medications, the technology is unpackaged once. There is no excess packaging that goes to waste when used by the consumer/user. There would be less medication manufacturing and the waste that comes from production, and waste obtaining and shipping raw materials and the final product. 	20:04:51	355	36.9659	NA	NA	NA	NA	2122	sutoje2_2122	31928	30639	6	1	0	NA	NA
2122	sutoje2_2122	30953	Long Term	1	While initial installation is invasive, upgrades and removal are not invasive at all as the implant is designed for long term use	17:58:25	584.622	452.912	NA	NA	NA	NA	2122	sutoje2_2122	31947	30993	6	1	0	NA	NA
2122	sutoje2_2122	30953	Long Term	1	While initial installation is invasive, upgrades and removal are not invasive at all as the implant is designed for long term use	17:58:25	584.622	452.912	NA	NA	NA	NA	2122	sutoje2_2122	31907	31995	6	1	0	NA	NA
2122	sutoje2_2122	30903	Health Benefits	1	Regular sleep patterns along with guaranteed alertness would improve quality of life	19:29:54	559.943	26	NA	NA	NA	NA	2122	sutoje2_2122	31945	30953	6	1	0	NA	NA
2122	sutoje2_2122	30903	Health Benefits	1	Regular sleep patterns along with guaranteed alertness would improve quality of life	19:29:54	559.943	26	NA	NA	NA	NA	2122	sutoje2_2122	31935	30993	6	1	0	NA	NA
2122	sutoje2_2122	30665	Unknown side effects	-1	It is unknown if there could be side effects from the implementation of this  technology or its long-term use. 	19:23:17	52.983	34.9915	NA	NA	NA	NA	2122	sutoje2_2122	31953	30940	6	1	0	NA	NA
2122	sutoje2_2122	30639	technological implant	0	 		336.96	153.929	NA	NA	NA	NA	2122	sutoje2_2122	31934	30953	6	1	0	NA	NA
2122	sutoje2_2122	30639	technological implant	0	 		336.96	153.929	NA	NA	NA	NA	2122	sutoje2_2122	31933	30940	6	1	0	NA	NA
2122	sutoje2_2122	30639	technological implant	0	 		336.96	153.929	NA	NA	NA	NA	2122	sutoje2_2122	31930	30707	6	1	0	NA	NA
2122	sutoje2_2122	30639	technological implant	0	 		336.96	153.929	NA	NA	NA	NA	2122	sutoje2_2122	31929	30665	6	1	0	NA	NA
2122	sutoje2_2122	30639	technological implant	0	 		336.96	153.929	NA	NA	NA	NA	2122	sutoje2_2122	31927	30903	6	1	0	NA	NA
2122	sutoje2_2122	30639	technological implant	0	 		336.96	153.929	NA	NA	NA	NA	2122	sutoje2_2122	31926	30993	6	1	0	NA	NA
2166	swpoma2_2166	31554	Parties / Gatherings	2	NA		560.683	220.518	NA	NA	NA	NA	2166	swpoma2_2166	31470	31426	6	1	0	NA	NA
2166	swpoma2_2166	31553	Replacement for prisons - Perma sleep	-3	NA	20:06:40	641.384	716.013	NA	NA	NA	NA	2166	swpoma2_2166	31469	31532	6	1	0	NA	NA
2166	swpoma2_2166	31552	Permanent sleep / Execution	-3	NA		448.857	716.143	NA	NA	NA	NA	2166	swpoma2_2166	31468	31532	6	1	0	NA	NA
2166	swpoma2_2166	31550	Use for personal gain	-1	NA		1232.86	265.429	NA	NA	NA	NA	2166	swpoma2_2166	31466	31546	6	1	0	NA	NA
2166	swpoma2_2166	31548	Bullying	-1	NA		1224	148.857	NA	NA	NA	NA	2166	swpoma2_2166	31464	31546	6	1	0	NA	NA
2166	swpoma2_2166	31546	Exploitation	-2	NA	20:04:15	1072.55	205.281	NA	NA	NA	NA	2166	swpoma2_2166	31462	31465	6	1	0	NA	NA
2166	swpoma2_2166	31541	Happier work enviroments	1	NA		1268.42	491.991	NA	NA	NA	NA	2166	swpoma2_2166	31454	31537	6	1	0	NA	NA
2166	swpoma2_2166	31539	Better moods	2	NA		1250.54	371.853	NA	NA	NA	NA	2166	swpoma2_2166	31453	31537	6	1	0	NA	NA
2166	swpoma2_2166	31537	Positive interactions	1	NA		1094.85	437.277	NA	NA	NA	NA	2166	swpoma2_2166	31450	31459	6	1	0	NA	NA
2166	swpoma2_2166	31532	Potential use in criminal justice	-1	NA		571.969	614.978	NA	NA	NA	NA	2166	swpoma2_2166	31444	31411	6	1	0	NA	NA
2166	swpoma2_2166	31465	Individual	0	NA		862.714	204.46	NA	NA	NA	NA	2166	swpoma2_2166	31407	31400	6	1	0	NA	NA
2166	swpoma2_2166	31465	Individual	0	NA		862.714	204.46	NA	NA	NA	NA	2166	swpoma2_2166	31361	31405	6	1	0	NA	NA
2166	swpoma2_2166	31465	Individual	0	NA		862.714	204.46	NA	NA	NA	NA	2166	swpoma2_2166	31360	31394	6	1	0	NA	NA
2166	swpoma2_2166	31465	Individual	0	NA		862.714	204.46	NA	NA	NA	NA	2166	swpoma2_2166	31359	31387	6	1	0	NA	NA
2166	swpoma2_2166	31459	Societal	0	NA		876.915	484.728	NA	NA	NA	NA	2166	swpoma2_2166	31448	31411	9	0	0	NA	NA
2166	swpoma2_2166	31459	Societal	0	NA		876.915	484.728	NA	NA	NA	NA	2166	swpoma2_2166	31364	31403	6	1	0	NA	NA
2166	swpoma2_2166	31459	Societal	0	NA		876.915	484.728	NA	NA	NA	NA	2166	swpoma2_2166	31358	31387	6	1	0	NA	NA
2166	swpoma2_2166	31445	Relationships	1	NA		567.688	104.696	NA	NA	NA	NA	2166	swpoma2_2166	31350	31395	6	1	0	NA	NA
2166	swpoma2_2166	31426	Time Management	1	NA		689.165	179.196	NA	NA	NA	NA	2166	swpoma2_2166	31335	31394	6	1	0	NA	NA
2166	swpoma2_2166	31411	Exploitation	-3	NA	19:34:28	618.406	488.071	NA	NA	NA	NA	2166	swpoma2_2166	31328	31407	6	1	0	NA	NA
2166	swpoma2_2166	31411	Exploitation	-3	NA	19:34:28	618.406	488.071	NA	NA	NA	NA	2166	swpoma2_2166	31326	31402	6	1	0	NA	NA
2166	swpoma2_2166	31411	Exploitation	-3	NA	19:34:28	618.406	488.071	NA	NA	NA	NA	2166	swpoma2_2166	31323	31398	6	1	0	NA	NA
2166	swpoma2_2166	31410	Evolution	10	NA	19:45:25	1216.04	650.951	NA	NA	NA	NA	2166	swpoma2_2166	31365	31403	6	1	0	NA	NA
2166	swpoma2_2166	31408	Mental health	0	NA	19:38:17	519.92	20	NA	NA	NA	NA	2166	swpoma2_2166	31338	31395	6	1	0	NA	NA
2166	swpoma2_2166	31400	Social	0	NA	19:31:30	1008.17	80.9554	NA	NA	NA	NA	2166	swpoma2_2166	31330	31399	6	0	0	NA	NA
2166	swpoma2_2166	31395	Brain functionality	3	NA	19:39:08	672.263	20	NA	NA	NA	NA	2166	swpoma2_2166	31312	31394	6	1	0	NA	NA
2119	sybash2_2119	30730	Minimally invasive	2	Because the implant doesn't require maintenance, can perform minor repairs by itself,  and lasts up to 20 years it's about as non-invasive as a technological implant could be	17:50:27	844.976	522.076	NA	NA	NA	NA	2119	sybash2_2119	30461	30677	6	1	1	NA	NA
2119	sybash2_2119	30730	Minimally invasive	2	Because the implant doesn't require maintenance, can perform minor repairs by itself,  and lasts up to 20 years it's about as non-invasive as a technological implant could be	17:50:27	844.976	522.076	NA	NA	NA	NA	2119	sybash2_2119	30542	30777	6	1	1	NA	NA
2119	sybash2_2119	30618	technological implant	0	 		495.972	264.955	NA	NA	NA	NA	2119	sybash2_2119	31127	31063	6	1	1	NA	NA
2119	sybash2_2119	30618	technological implant	0	 		495.972	264.955	NA	NA	NA	NA	2119	sybash2_2119	30467	30730	6	1	1	NA	NA
2119	sybash2_2119	30618	technological implant	0	 		495.972	264.955	NA	NA	NA	NA	2119	sybash2_2119	30554	30777	6	1	1	NA	NA
2119	sybash2_2119	30618	technological implant	0	 		495.972	264.955	NA	NA	NA	NA	2119	sybash2_2119	30426	30677	6	1	1	NA	NA
2119	sybash2_2119	30618	technological implant	0	 		495.972	264.955	NA	NA	NA	NA	2119	sybash2_2119	30413	30631	6	1	1	NA	NA
2119	sybash2_2119	31063	App/phone to control use	10	This means the implant is easy to use but may have negative consequences - somebody using your phone can control your body, hacking, technical issues, etc	18:36:09	402.66	29.5417	NA	NA	NA	NA	2119	sybash2_2119	31127	30618	6	1	1	NA	NA
2119	sybash2_2119	30777	Self -sustaining and repairing	2	Self-sustains using available substances in the body, can perform it's own minor repairs	17:52:06	494.177	526.042	NA	NA	NA	NA	2119	sybash2_2119	30554	30618	6	1	1	NA	NA
2119	sybash2_2119	30777	Self -sustaining and repairing	2	Self-sustains using available substances in the body, can perform it's own minor repairs	17:52:06	494.177	526.042	NA	NA	NA	NA	2119	sybash2_2119	30542	30730	6	1	1	NA	NA
2119	sybash2_2119	30730	Minimally invasive	2	Because the implant doesn't require maintenance, can perform minor repairs by itself,  and lasts up to 20 years it's about as non-invasive as a technological implant could be	17:50:27	844.976	522.076	NA	NA	NA	NA	2119	sybash2_2119	30467	30618	6	1	1	NA	NA
2119	sybash2_2119	30677	Long-lasting	2	Contributes to the implant being as non-invasive as possible	17:43:59	844.944	264.965	NA	NA	NA	NA	2119	sybash2_2119	30461	30730	6	1	1	NA	NA
2119	sybash2_2119	30677	Long-lasting	2	Contributes to the implant being as non-invasive as possible	17:43:59	844.944	264.965	NA	NA	NA	NA	2119	sybash2_2119	30426	30618	6	1	1	NA	NA
2119	sybash2_2119	30631	Personal use	2	NA	17:41:13	720	72.2049	NA	NA	NA	NA	2119	sybash2_2119	30413	30618	6	1	1	NA	NA
2125	syload2_2125	31117	addictions	-3	NA	18:09:10	24	636	NA	NA	NA	NA	2125	syload2_2125	30888	31010	9	1	0	NA	NA
2125	syload2_2125	31117	addictions	-3	NA	18:09:10	24	636	NA	NA	NA	NA	2125	syload2_2125	30887	31004	9	1	0	NA	NA
2125	syload2_2125	31069	improved country security	3	NA	18:04:57	138	138	NA	NA	NA	NA	2125	syload2_2125	30834	30785	6	0	0	NA	NA
2125	syload2_2125	31069	improved country security	3	NA	18:04:57	138	138	NA	NA	NA	NA	2125	syload2_2125	30808	30748	6	1	0	NA	NA
2125	syload2_2125	31036	more time spent with loved ones	3	NA	18:03:01	712	106	NA	NA	NA	NA	2125	syload2_2125	30783	30960	6	1	0	NA	NA
2125	syload2_2125	31036	more time spent with loved ones	3	NA	18:03:01	712	106	NA	NA	NA	NA	2125	syload2_2125	30781	30690	6	1	0	NA	NA
2125	syload2_2125	31036	more time spent with loved ones	3	NA	18:03:01	712	106	NA	NA	NA	NA	2125	syload2_2125	30763	30684	9	1	0	NA	NA
2125	syload2_2125	31010	increased alcohol consumption	-3	NA	18:00:59	216.316	444.983	NA	NA	NA	NA	2125	syload2_2125	30732	30835	6	1	0	NA	NA
2125	syload2_2125	31010	increased alcohol consumption	-3	NA	18:00:59	216.316	444.983	NA	NA	NA	NA	2125	syload2_2125	30726	30829	6	1	0	NA	NA
2125	syload2_2125	31010	increased alcohol consumption	-3	NA	18:00:59	216.316	444.983	NA	NA	NA	NA	2125	syload2_2125	30722	30991	6	1	0	NA	NA
2125	syload2_2125	31004	increased drug taking	-3	NA	18:00:29	30.9861	468.663	NA	NA	NA	NA	2125	syload2_2125	30731	30835	6	1	0	NA	NA
2125	syload2_2125	31004	increased drug taking	-3	NA	18:00:29	30.9861	468.663	NA	NA	NA	NA	2125	syload2_2125	30728	30829	6	1	0	NA	NA
2125	syload2_2125	31004	increased drug taking	-3	NA	18:00:29	30.9861	468.663	NA	NA	NA	NA	2125	syload2_2125	30723	30991	6	1	0	NA	NA
2125	syload2_2125	30991	increased partying	10	NA	18:00:03	117.653	323.667	NA	NA	NA	NA	2125	syload2_2125	30700	30654	6	1	0	NA	NA
2125	syload2_2125	30960	world peace	3	NA	17:57:48	1162	58.3333	NA	NA	NA	NA	2125	syload2_2125	30662	30752	9	0	0	NA	NA
2125	syload2_2125	30960	world peace	3	NA	17:57:48	1162	58.3333	NA	NA	NA	NA	2125	syload2_2125	30661	30799	6	1	0	NA	NA
2125	syload2_2125	30937	viruses	-3	NA	17:56:03	800	673.333	NA	NA	NA	NA	2125	syload2_2125	30907	30923	6	0	0	NA	NA
2125	syload2_2125	30937	viruses	-3	NA	17:56:03	800	673.333	NA	NA	NA	NA	2125	syload2_2125	30627	30785	6	1	0	NA	NA
2125	syload2_2125	30930	added features	2	NA	17:55:49	1207.98	731.979	NA	NA	NA	NA	2125	syload2_2125	30614	30913	6	1	0	NA	NA
2125	syload2_2125	30923	improved functionality	3	NA	17:55:39	1252.96	600.646	NA	NA	NA	NA	2125	syload2_2125	30634	30690	6	1	0	NA	NA
2125	syload2_2125	30923	improved functionality	3	NA	17:55:39	1252.96	600.646	NA	NA	NA	NA	2125	syload2_2125	30611	30913	6	1	0	NA	NA
2125	syload2_2125	30913	modding	3	NA	17:55:37	988.646	551.292	NA	NA	NA	NA	2125	syload2_2125	30595	30654	6	1	0	NA	NA
2125	syload2_2125	30752	increased conflicts	-3	NA	17:51:55	454.965	20	NA	NA	NA	NA	2125	syload2_2125	30490	30748	6	1	0	NA	NA
2125	syload2_2125	30895	next stage of evolution	3	NA	17:53:50	1339.31	267.979	NA	NA	NA	NA	2125	syload2_2125	30564	30799	6	1	0	NA	NA
2125	syload2_2125	30877	greater knowledge	3	NA	17:53:05	963.962	410.611	NA	NA	NA	NA	2125	syload2_2125	30546	30799	9	1	0	NA	NA
2125	syload2_2125	30877	greater knowledge	3	NA	17:53:05	963.962	410.611	NA	NA	NA	NA	2125	syload2_2125	30545	30690	9	1	0	NA	NA
2125	syload2_2125	30799	greater progress in science	3	NA	17:48:46	1109.9	224.514	NA	NA	NA	NA	2125	syload2_2125	30509	30690	9	1	0	NA	NA
2125	syload2_2125	30785	malicious hacking	-3	NA	17:49:25	527.948	423.958	NA	NA	NA	NA	2125	syload2_2125	30899	30684	6	0	0	NA	NA
2125	syload2_2125	30785	malicious hacking	-3	NA	17:49:25	527.948	423.958	NA	NA	NA	NA	2125	syload2_2125	30897	30690	6	0	0	NA	NA
2125	syload2_2125	30785	malicious hacking	-3	NA	17:49:25	527.948	423.958	NA	NA	NA	NA	2125	syload2_2125	30524	30829	9	1	0	NA	NA
2125	syload2_2125	30785	malicious hacking	-3	NA	17:49:25	527.948	423.958	NA	NA	NA	NA	2125	syload2_2125	30516	30654	9	1	0	NA	NA
